Date,AAPL.Open,AAPL.High,AAPL.Low,AAPL.Close,AAPL.Volume,AAPL.Adjusted,dn,mavg,Weather,NAS,Security,Carrier
2016-03-13,PHL,Philadelphia Intl,Philadelphia,PA,USA,39.87195278,-75.24114083,376,14,38,33,19
2016-03-15,PHL,Philadelphia Intl,Philadelphia,PA,USA,39.87195278,-75.24114083,376,17,42,37,24
2016-03-17,PHL,Philadelphia Intl,Philadelphia,PA,USA,39.87195278,-75.24114083,376,14,34,25,5
2016-03-19,PHL,Philadelphia Intl,Philadelphia,PA,USA,39.87195278,-75.24114083,376,16,34,43,26
2016-03-21,PHL,Philadelphia Intl,Philadelphia,PA,USA,39.87195278,-75.24114083,376,12,38,33,9
2016-03-23,PHL,Philadelphia Intl,Philadelphia,PA,USA,39.87195278,-75.24114083,376,20,31,32,23
2016-03-25,PHL,Philadelphia Intl,Philadelphia,PA,USA,39.87195278,-75.24114083,376,15,32,28,2
2016-03-27,PHL,Philadelphia Intl,Philadelphia,PA,USA,39.87195278,-75.24114083,376,12,39,20,11
2016-03-29,PHL,Philadelphia Intl,Philadelphia,PA,USA,39.87195278,-75.24114083,376,17,37,30,2
2016-04-01,PHL,Philadelphia Intl,Philadelphia,PA,USA,39.87195278,-75.24114083,376,13,24,28,10
2016-04-03,PHL,Philadelphia Intl,Philadelphia,PA,USA,39.87195278,-75.24114083,376,13,28,33,19
2016-04-05,PHL,Philadelphia Intl,Philadelphia,PA,USA,39.87195278,-75.24114083,376,14,38,47,11
2016-04-07,PHL,Philadelphia Intl,Philadelphia,PA,USA,39.87195278,-75.24114083,376,11,27,35,14
2016-04-09,PHL,Philadelphia Intl,Philadelphia,PA,USA,39.87195278,-75.24114083,376,11,35,28,24
2016-04-11,PHL,Philadelphia Intl,Philadelphia,PA,USA,39.87195278,-75.24114083,376,13,41,31,11
2016-04-13,PHL,Philadelphia Intl,Philadelphia,PA,USA,39.87195278,-75.24114083,376,17,42,31,24
2016-04-15,PHL,Philadelphia Intl,Philadelphia,PA,USA,39.87195278,-75.24114083,376,11,24,26,13
2016-04-17,PHL,Philadelphia Intl,Philadelphia,PA,USA,39.87195278,-75.24114083,376,16,27,39,11
2016-04-19,PHL,Philadelphia Intl,Philadelphia,PA,USA,39.87195278,-75.24114083,376,17,44,26,7
2016-04-21,PHL,Philadelphia Intl,Philadelphia,PA,USA,39.87195278,-75.24114083,376,11,42,32,20
2016-04-23,PHL,Philadelphia Intl,Philadelphia,PA,USA,39.87195278,-75.24114083,376,20,33,25,6
2016-04-25,PHL,Philadelphia Intl,Philadelphia,PA,USA,39.87195278,-75.24114083,376,15,40,47,14
2016-04-27,PHL,Philadelphia Intl,Philadelphia,PA,USA,39.87195278,-75.24114083,376,20,21,35,3
2016-04-29,PHL,Philadelphia Intl,Philadelphia,PA,USA,39.87195278,-75.24114083,376,15,33,49,15
2016-05-01,PHL,Philadelphia Intl,Philadelphia,PA,USA,39.87195278,-75.24114083,376,15,25,31,3
2016-05-03,PHL,Philadelphia Intl,Philadelphia,PA,USA,39.87195278,-75.24114083,376,12,24,25,22
2016-05-05,PHL,Philadelphia Intl,Philadelphia,PA,USA,39.87195278,-75.24114083,376,12,25,32,1
2016-05-07,PHL,Philadelphia Intl,Philadelphia,PA,USA,39.87195278,-75.24114083,376,12,43,48,21
2016-05-09,PHL,Philadelphia Intl,Philadelphia,PA,USA,39.87195278,-75.24114083,376,15,21,27,11
2016-05-11,PHL,Philadelphia Intl,Philadelphia,PA,USA,39.87195278,-75.24114083,376,12,32,26,21
2016-05-13,PHL,Philadelphia Intl,Philadelphia,PA,USA,39.87195278,-75.24114083,376,18,44,31,5
2016-05-15,PHL,Philadelphia Intl,Philadelphia,PA,USA,39.87195278,-75.24114083,376,15,42,35,25
2016-05-17,PHL,Philadelphia Intl,Philadelphia,PA,USA,39.87195278,-75.24114083,376,19,36,29,2
2016-05-19,PHL,Philadelphia Intl,Philadelphia,PA,USA,39.87195278,-75.24114083,376,18,24,41,30
2016-05-21,PHL,Philadelphia Intl,Philadelphia,PA,USA,39.87195278,-75.24114083,376,15,32,31,4
2016-05-23,PHL,Philadelphia Intl,Philadelphia,PA,USA,39.87195278,-75.24114083,376,17,39,20,28
2016-05-25,PHL,Philadelphia Intl,Philadelphia,PA,USA,39.87195278,-75.24114083,376,13,35,29,20
2016-05-27,PHL,Philadelphia Intl,Philadelphia,PA,USA,39.87195278,-75.24114083,376,14,40,26,30
2016-05-29,PHL,Philadelphia Intl,Philadelphia,PA,USA,39.87195278,-75.24114083,376,19,25,35,15
2016-06-01,PHL,Philadelphia Intl,Philadelphia,PA,USA,39.87195278,-75.24114083,376,11,33,25,26
2016-06-03,PHL,Philadelphia Intl,Philadelphia,PA,USA,39.87195278,-75.24114083,376,12,38,28,17
2016-06-05,PHL,Philadelphia Intl,Philadelphia,PA,USA,39.87195278,-75.24114083,376,18,24,25,24
2016-06-07,PHL,Philadelphia Intl,Philadelphia,PA,USA,39.87195278,-75.24114083,376,12,42,27,16
2016-06-09,PHL,Philadelphia Intl,Philadelphia,PA,USA,39.87195278,-75.24114083,376,11,41,32,26
2016-06-11,PHL,Philadelphia Intl,Philadelphia,PA,USA,39.87195278,-75.24114083,376,12,33,34,1
2016-06-13,PHL,Philadelphia Intl,Philadelphia,PA,USA,39.87195278,-75.24114083,376,18,35,27,15
2016-06-15,PHL,Philadelphia Intl,Philadelphia,PA,USA,39.87195278,-75.24114083,376,14,21,29,3
2016-06-17,PHL,Philadelphia Intl,Philadelphia,PA,USA,39.87195278,-75.24114083,376,18,35,22,19
2016-06-19,PHL,Philadelphia Intl,Philadelphia,PA,USA,39.87195278,-75.24114083,376,14,32,30,11
2016-06-21,PHL,Philadelphia Intl,Philadelphia,PA,USA,39.87195278,-75.24114083,376,11,43,26,10
2016-06-23,PHL,Philadelphia Intl,Philadelphia,PA,USA,39.87195278,-75.24114083,376,18,23,35,19
2016-06-25,PHL,Philadelphia Intl,Philadelphia,PA,USA,39.87195278,-75.24114083,376,13,31,40,11
2016-06-27,PHL,Philadelphia Intl,Philadelphia,PA,USA,39.87195278,-75.24114083,376,18,27,35,17
2016-06-29,PHL,Philadelphia Intl,Philadelphia,PA,USA,39.87195278,-75.24114083,376,16,21,35,12
2016-01-01,MSP,Minneapolis-St Paul Intl,Minneapolis,MN,USA,44.88054694,-93.2169225,128,17,43,31,16
2016-01-03,MSP,Minneapolis-St Paul Intl,Minneapolis,MN,USA,44.88054694,-93.2169225,128,16,28,39,23
2016-01-05,MSP,Minneapolis-St Paul Intl,Minneapolis,MN,USA,44.88054694,-93.2169225,128,13,39,35,15
2016-01-07,MSP,Minneapolis-St Paul Intl,Minneapolis,MN,USA,44.88054694,-93.2169225,128,16,43,30,16
2016-01-09,MSP,Minneapolis-St Paul Intl,Minneapolis,MN,USA,44.88054694,-93.2169225,128,15,40,32,16
2016-01-11,MSP,Minneapolis-St Paul Intl,Minneapolis,MN,USA,44.88054694,-93.2169225,128,18,26,38,18
2016-01-13,MSP,Minneapolis-St Paul Intl,Minneapolis,MN,USA,44.88054694,-93.2169225,128,17,41,35,11
2016-01-15,MSP,Minneapolis-St Paul Intl,Minneapolis,MN,USA,44.88054694,-93.2169225,128,16,41,31,30
2016-01-17,MSP,Minneapolis-St Paul Intl,Minneapolis,MN,USA,44.88054694,-93.2169225,128,17,39,32,16
2016-01-19,MSP,Minneapolis-St Paul Intl,Minneapolis,MN,USA,44.88054694,-93.2169225,128,16,39,49,27
2016-01-21,MSP,Minneapolis-St Paul Intl,Minneapolis,MN,USA,44.88054694,-93.2169225,128,17,23,25,8
2016-01-23,MSP,Minneapolis-St Paul Intl,Minneapolis,MN,USA,44.88054694,-93.2169225,128,18,23,23,24
2016-01-25,MSP,Minneapolis-St Paul Intl,Minneapolis,MN,USA,44.88054694,-93.2169225,128,16,38,35,6
2016-01-27,MSP,Minneapolis-St Paul Intl,Minneapolis,MN,USA,44.88054694,-93.2169225,128,18,41,28,27
2016-01-29,MSP,Minneapolis-St Paul Intl,Minneapolis,MN,USA,44.88054694,-93.2169225,128,19,40,33,13
2016-02-01,MSP,Minneapolis-St Paul Intl,Minneapolis,MN,USA,44.88054694,-93.2169225,128,11,35,28,23
2016-02-03,MSP,Minneapolis-St Paul Intl,Minneapolis,MN,USA,44.88054694,-93.2169225,128,17,23,31,11
2016-02-05,MSP,Minneapolis-St Paul Intl,Minneapolis,MN,USA,44.88054694,-93.2169225,128,19,38,26,24
2016-02-07,MSP,Minneapolis-St Paul Intl,Minneapolis,MN,USA,44.88054694,-93.2169225,128,11,39,32,17
2016-02-09,MSP,Minneapolis-St Paul Intl,Minneapolis,MN,USA,44.88054694,-93.2169225,128,16,40,43,20
2016-02-11,MSP,Minneapolis-St Paul Intl,Minneapolis,MN,USA,44.88054694,-93.2169225,128,13,38,29,1
2016-02-13,MSP,Minneapolis-St Paul Intl,Minneapolis,MN,USA,44.88054694,-93.2169225,128,18,24,49,18
2016-02-15,MSP,Minneapolis-St Paul Intl,Minneapolis,MN,USA,44.88054694,-93.2169225,128,19,34,31,14
2016-02-17,MSP,Minneapolis-St Paul Intl,Minneapolis,MN,USA,44.88054694,-93.2169225,128,19,40,27,16
2016-02-19,MSP,Minneapolis-St Paul Intl,Minneapolis,MN,USA,44.88054694,-93.2169225,128,20,44,32,1
2016-02-21,MSP,Minneapolis-St Paul Intl,Minneapolis,MN,USA,44.88054694,-93.2169225,128,17,37,24,26
2016-02-23,MSP,Minneapolis-St Paul Intl,Minneapolis,MN,USA,44.88054694,-93.2169225,128,11,34,29,5
2016-02-25,MSP,Minneapolis-St Paul Intl,Minneapolis,MN,USA,44.88054694,-93.2169225,128,13,25,48,11
2016-02-27,MSP,Minneapolis-St Paul Intl,Minneapolis,MN,USA,44.88054694,-93.2169225,128,18,41,31,19
2016-02-29,MSP,Minneapolis-St Paul Intl,Minneapolis,MN,USA,44.88054694,-93.2169225,128,18,44,40,10
2016-03-01,MSP,Minneapolis-St Paul Intl,Minneapolis,MN,USA,44.88054694,-93.2169225,128,12,24,28,1
2016-03-03,MSP,Minneapolis-St Paul Intl,Minneapolis,MN,USA,44.88054694,-93.2169225,128,13,42,26,18
2016-03-05,MSP,Minneapolis-St Paul Intl,Minneapolis,MN,USA,44.88054694,-93.2169225,128,19,33,25,1
2016-03-07,MSP,Minneapolis-St Paul Intl,Minneapolis,MN,USA,44.88054694,-93.2169225,128,13,24,31,27
2016-03-09,MSP,Minneapolis-St Paul Intl,Minneapolis,MN,USA,44.88054694,-93.2169225,128,16,37,35,13
2016-03-11,MSP,Minneapolis-St Paul Intl,Minneapolis,MN,USA,44.88054694,-93.2169225,128,16,30,29,28
2016-03-13,MSP,Minneapolis-St Paul Intl,Minneapolis,MN,USA,44.88054694,-93.2169225,128,11,27,28,5
2016-03-15,MSP,Minneapolis-St Paul Intl,Minneapolis,MN,USA,44.88054694,-93.2169225,128,10,44,47,12
2016-03-17,MSP,Minneapolis-St Paul Intl,Minneapolis,MN,USA,44.88054694,-93.2169225,128,19,27,29,7
2016-03-19,MSP,Minneapolis-St Paul Intl,Minneapolis,MN,USA,44.88054694,-93.2169225,128,17,28,36,19
2016-03-21,MSP,Minneapolis-St Paul Intl,Minneapolis,MN,USA,44.88054694,-93.2169225,128,11,44,28,13
2016-03-23,MSP,Minneapolis-St Paul Intl,Minneapolis,MN,USA,44.88054694,-93.2169225,128,12,39,29,26
2016-03-25,MSP,Minneapolis-St Paul Intl,Minneapolis,MN,USA,44.88054694,-93.2169225,128,10,41,34,7
2016-03-27,MSP,Minneapolis-St Paul Intl,Minneapolis,MN,USA,44.88054694,-93.2169225,128,11,29,46,11
2016-03-29,MSP,Minneapolis-St Paul Intl,Minneapolis,MN,USA,44.88054694,-93.2169225,128,10,32,25,2
2016-04-01,MSP,Minneapolis-St Paul Intl,Minneapolis,MN,USA,44.88054694,-93.2169225,128,18,42,42,17
2016-04-03,MSP,Minneapolis-St Paul Intl,Minneapolis,MN,USA,44.88054694,-93.2169225,128,19,45,31,16
2016-04-05,MSP,Minneapolis-St Paul Intl,Minneapolis,MN,USA,44.88054694,-93.2169225,128,14,22,21,22
2016-04-07,MSP,Minneapolis-St Paul Intl,Minneapolis,MN,USA,44.88054694,-93.2169225,128,13,40,35,11
2016-04-09,MSP,Minneapolis-St Paul Intl,Minneapolis,MN,USA,44.88054694,-93.2169225,128,17,36,35,25
2016-04-11,MSP,Minneapolis-St Paul Intl,Minneapolis,MN,USA,44.88054694,-93.2169225,128,12,31,28,17
2016-04-13,MSP,Minneapolis-St Paul Intl,Minneapolis,MN,USA,44.88054694,-93.2169225,128,17,37,46,24
2016-04-15,MSP,Minneapolis-St Paul Intl,Minneapolis,MN,USA,44.88054694,-93.2169225,128,16,35,29,10
2016-04-17,MSP,Minneapolis-St Paul Intl,Minneapolis,MN,USA,44.88054694,-93.2169225,128,11,38,28,15
2016-04-19,MSP,Minneapolis-St Paul Intl,Minneapolis,MN,USA,44.88054694,-93.2169225,128,12,24,32,3
2016-04-21,MSP,Minneapolis-St Paul Intl,Minneapolis,MN,USA,44.88054694,-93.2169225,128,15,20,41,22
2016-04-23,MSP,Minneapolis-St Paul Intl,Minneapolis,MN,USA,44.88054694,-93.2169225,128,11,26,32,6
2016-04-25,MSP,Minneapolis-St Paul Intl,Minneapolis,MN,USA,44.88054694,-93.2169225,128,20,37,48,13
2016-04-27,MSP,Minneapolis-St Paul Intl,Minneapolis,MN,USA,44.88054694,-93.2169225,128,10,35,34,19
2016-04-29,MSP,Minneapolis-St Paul Intl,Minneapolis,MN,USA,44.88054694,-93.2169225,128,14,32,22,24
2016-05-01,MSP,Minneapolis-St Paul Intl,Minneapolis,MN,USA,44.88054694,-93.2169225,128,10,35,34,17
2016-05-03,MSP,Minneapolis-St Paul Intl,Minneapolis,MN,USA,44.88054694,-93.2169225,128,12,36,49,30
2016-05-05,MSP,Minneapolis-St Paul Intl,Minneapolis,MN,USA,44.88054694,-93.2169225,128,12,41,30,6
2016-05-07,MSP,Minneapolis-St Paul Intl,Minneapolis,MN,USA,44.88054694,-93.2169225,128,11,38,37,22
2016-05-09,MSP,Minneapolis-St Paul Intl,Minneapolis,MN,USA,44.88054694,-93.2169225,128,14,33,27,11
2016-05-11,MSP,Minneapolis-St Paul Intl,Minneapolis,MN,USA,44.88054694,-93.2169225,128,11,44,24,24
2016-05-13,MSP,Minneapolis-St Paul Intl,Minneapolis,MN,USA,44.88054694,-93.2169225,128,12,44,29,2
2016-05-15,MSP,Minneapolis-St Paul Intl,Minneapolis,MN,USA,44.88054694,-93.2169225,128,14,43,28,24
2016-05-17,MSP,Minneapolis-St Paul Intl,Minneapolis,MN,USA,44.88054694,-93.2169225,128,13,30,25,18
2016-05-19,MSP,Minneapolis-St Paul Intl,Minneapolis,MN,USA,44.88054694,-93.2169225,128,17,30,20,12
2016-05-21,MSP,Minneapolis-St Paul Intl,Minneapolis,MN,USA,44.88054694,-93.2169225,128,17,20,27,18
2016-05-23,MSP,Minneapolis-St Paul Intl,Minneapolis,MN,USA,44.88054694,-93.2169225,128,17,26,30,17
2016-05-25,MSP,Minneapolis-St Paul Intl,Minneapolis,MN,USA,44.88054694,-93.2169225,128,15,29,26,3
2016-05-27,MSP,Minneapolis-St Paul Intl,Minneapolis,MN,USA,44.88054694,-93.2169225,128,19,41,34,16
2016-05-29,MSP,Minneapolis-St Paul Intl,Minneapolis,MN,USA,44.88054694,-93.2169225,128,12,24,31,12
2016-06-01,MSP,Minneapolis-St Paul Intl,Minneapolis,MN,USA,44.88054694,-93.2169225,128,17,41,40,23
2016-06-03,MSP,Minneapolis-St Paul Intl,Minneapolis,MN,USA,44.88054694,-93.2169225,128,14,42,27,4
2016-06-05,MSP,Minneapolis-St Paul Intl,Minneapolis,MN,USA,44.88054694,-93.2169225,128,20,24,33,25
2016-06-07,MSP,Minneapolis-St Paul Intl,Minneapolis,MN,USA,44.88054694,-93.2169225,128,10,40,35,15
2016-06-09,MSP,Minneapolis-St Paul Intl,Minneapolis,MN,USA,44.88054694,-93.2169225,128,16,28,20,18
2016-06-11,MSP,Minneapolis-St Paul Intl,Minneapolis,MN,USA,44.88054694,-93.2169225,128,16,33,26,2
2016-06-13,MSP,Minneapolis-St Paul Intl,Minneapolis,MN,USA,44.88054694,-93.2169225,128,15,37,46,29
2016-06-15,MSP,Minneapolis-St Paul Intl,Minneapolis,MN,USA,44.88054694,-93.2169225,128,10,43,30,4
2016-06-17,MSP,Minneapolis-St Paul Intl,Minneapolis,MN,USA,44.88054694,-93.2169225,128,13,33,38,18
2016-06-19,MSP,Minneapolis-St Paul Intl,Minneapolis,MN,USA,44.88054694,-93.2169225,128,20,32,25,12
2016-06-21,MSP,Minneapolis-St Paul Intl,Minneapolis,MN,USA,44.88054694,-93.2169225,128,13,29,34,11
2016-06-23,MSP,Minneapolis-St Paul Intl,Minneapolis,MN,USA,44.88054694,-93.2169225,128,20,43,31,8
2016-06-25,MSP,Minneapolis-St Paul Intl,Minneapolis,MN,USA,44.88054694,-93.2169225,128,19,40,33,19
2016-06-27,MSP,Minneapolis-St Paul Intl,Minneapolis,MN,USA,44.88054694,-93.2169225,128,19,45,35,20
2016-06-29,MSP,Minneapolis-St Paul Intl,Minneapolis,MN,USA,44.88054694,-93.2169225,128,14,36,20,24
2016-01-01,SEA,Seattle-Tacoma Intl,Seattle,WA,USA,47.44898194,-122.3093131,549,15,32,33,7
2016-01-03,SEA,Seattle-Tacoma Intl,Seattle,WA,USA,47.44898194,-122.3093131,549,19,34,20,30
2016-01-05,SEA,Seattle-Tacoma Intl,Seattle,WA,USA,47.44898194,-122.3093131,549,20,29,33,19
2016-01-07,SEA,Seattle-Tacoma Intl,Seattle,WA,USA,47.44898194,-122.3093131,549,14,34,30,30
2016-01-09,SEA,Seattle-Tacoma Intl,Seattle,WA,USA,47.44898194,-122.3093131,549,15,20,34,20
2016-01-11,SEA,Seattle-Tacoma Intl,Seattle,WA,USA,47.44898194,-122.3093131,549,10,24,33,28
2016-01-13,SEA,Seattle-Tacoma Intl,Seattle,WA,USA,47.44898194,-122.3093131,549,13,43,30,10
2016-01-15,SEA,Seattle-Tacoma Intl,Seattle,WA,USA,47.44898194,-122.3093131,549,17,36,27,27
2016-01-17,SEA,Seattle-Tacoma Intl,Seattle,WA,USA,47.44898194,-122.3093131,549,13,20,35,1
2016-01-19,SEA,Seattle-Tacoma Intl,Seattle,WA,USA,47.44898194,-122.3093131,549,11,25,30,20
2016-01-21,SEA,Seattle-Tacoma Intl,Seattle,WA,USA,47.44898194,-122.3093131,549,10,28,27,10
2016-01-23,SEA,Seattle-Tacoma Intl,Seattle,WA,USA,47.44898194,-122.3093131,549,18,41,41,14
2016-01-25,SEA,Seattle-Tacoma Intl,Seattle,WA,USA,47.44898194,-122.3093131,549,18,33,33,1
2016-01-27,SEA,Seattle-Tacoma Intl,Seattle,WA,USA,47.44898194,-122.3093131,549,18,23,46,10
2016-01-29,SEA,Seattle-Tacoma Intl,Seattle,WA,USA,47.44898194,-122.3093131,549,15,31,33,20
2016-02-01,SEA,Seattle-Tacoma Intl,Seattle,WA,USA,47.44898194,-122.3093131,549,13,22,29,30
2016-02-03,SEA,Seattle-Tacoma Intl,Seattle,WA,USA,47.44898194,-122.3093131,549,17,34,35,3
2016-02-05,SEA,Seattle-Tacoma Intl,Seattle,WA,USA,47.44898194,-122.3093131,549,17,34,29,17
2016-02-07,SEA,Seattle-Tacoma Intl,Seattle,WA,USA,47.44898194,-122.3093131,549,15,21,27,17
2016-02-09,SEA,Seattle-Tacoma Intl,Seattle,WA,USA,47.44898194,-122.3093131,549,12,23,21,27
2016-02-11,SEA,Seattle-Tacoma Intl,Seattle,WA,USA,47.44898194,-122.3093131,549,15,38,34,10
2016-02-13,SEA,Seattle-Tacoma Intl,Seattle,WA,USA,47.44898194,-122.3093131,549,17,39,33,29
2016-02-15,SEA,Seattle-Tacoma Intl,Seattle,WA,USA,47.44898194,-122.3093131,549,19,23,30,5
2016-02-17,SEA,Seattle-Tacoma Intl,Seattle,WA,USA,47.44898194,-122.3093131,549,18,37,36,23
2016-02-19,SEA,Seattle-Tacoma Intl,Seattle,WA,USA,47.44898194,-122.3093131,549,14,34,32,3
2016-02-21,SEA,Seattle-Tacoma Intl,Seattle,WA,USA,47.44898194,-122.3093131,549,15,39,43,22
2016-02-23,SEA,Seattle-Tacoma Intl,Seattle,WA,USA,47.44898194,-122.3093131,549,10,34,26,19
2016-02-25,SEA,Seattle-Tacoma Intl,Seattle,WA,USA,47.44898194,-122.3093131,549,15,41,21,23
2016-02-27,SEA,Seattle-Tacoma Intl,Seattle,WA,USA,47.44898194,-122.3093131,549,20,42,27,4
2016-02-29,SEA,Seattle-Tacoma Intl,Seattle,WA,USA,47.44898194,-122.3093131,549,14,33,50,12
2016-03-01,SEA,Seattle-Tacoma Intl,Seattle,WA,USA,47.44898194,-122.3093131,549,10,26,27,4
2016-03-03,SEA,Seattle-Tacoma Intl,Seattle,WA,USA,47.44898194,-122.3093131,549,20,21,47,14
2016-03-05,SEA,Seattle-Tacoma Intl,Seattle,WA,USA,47.44898194,-122.3093131,549,17,36,25,4
2016-03-07,SEA,Seattle-Tacoma Intl,Seattle,WA,USA,47.44898194,-122.3093131,549,19,39,31,30
2016-03-09,SEA,Seattle-Tacoma Intl,Seattle,WA,USA,47.44898194,-122.3093131,549,20,30,28,18
2016-03-11,SEA,Seattle-Tacoma Intl,Seattle,WA,USA,47.44898194,-122.3093131,549,12,27,32,21
2016-03-13,SEA,Seattle-Tacoma Intl,Seattle,WA,USA,47.44898194,-122.3093131,549,20,23,31,19
2016-03-15,SEA,Seattle-Tacoma Intl,Seattle,WA,USA,47.44898194,-122.3093131,549,17,43,35,23
2016-03-17,SEA,Seattle-Tacoma Intl,Seattle,WA,USA,47.44898194,-122.3093131,549,16,27,28,9
2016-03-19,SEA,Seattle-Tacoma Intl,Seattle,WA,USA,47.44898194,-122.3093131,549,15,20,38,10
2016-03-21,SEA,Seattle-Tacoma Intl,Seattle,WA,USA,47.44898194,-122.3093131,549,15,36,26,2
2016-03-23,SEA,Seattle-Tacoma Intl,Seattle,WA,USA,47.44898194,-122.3093131,549,19,31,38,30
2016-03-25,SEA,Seattle-Tacoma Intl,Seattle,WA,USA,47.44898194,-122.3093131,549,15,41,28,7
2016-03-27,SEA,Seattle-Tacoma Intl,Seattle,WA,USA,47.44898194,-122.3093131,549,17,36,36,22
2016-03-29,SEA,Seattle-Tacoma Intl,Seattle,WA,USA,47.44898194,-122.3093131,549,13,20,28,15
2016-04-01,SEA,Seattle-Tacoma Intl,Seattle,WA,USA,47.44898194,-122.3093131,549,11,42,23,24
2016-04-03,SEA,Seattle-Tacoma Intl,Seattle,WA,USA,47.44898194,-122.3093131,549,19,24,35,14
2016-04-05,SEA,Seattle-Tacoma Intl,Seattle,WA,USA,47.44898194,-122.3093131,549,12,27,30,30
2016-04-07,SEA,Seattle-Tacoma Intl,Seattle,WA,USA,47.44898194,-122.3093131,549,10,41,27,12
2016-04-09,SEA,Seattle-Tacoma Intl,Seattle,WA,USA,47.44898194,-122.3093131,549,20,34,23,11
2016-04-11,SEA,Seattle-Tacoma Intl,Seattle,WA,USA,47.44898194,-122.3093131,549,11,39,25,18
2016-04-13,SEA,Seattle-Tacoma Intl,Seattle,WA,USA,47.44898194,-122.3093131,549,14,37,39,27
2016-04-15,SEA,Seattle-Tacoma Intl,Seattle,WA,USA,47.44898194,-122.3093131,549,16,23,35,14
2016-04-17,SEA,Seattle-Tacoma Intl,Seattle,WA,USA,47.44898194,-122.3093131,549,16,26,41,23
2016-04-19,SEA,Seattle-Tacoma Intl,Seattle,WA,USA,47.44898194,-122.3093131,549,11,41,33,19
2016-04-21,SEA,Seattle-Tacoma Intl,Seattle,WA,USA,47.44898194,-122.3093131,549,16,42,33,20
2016-04-23,SEA,Seattle-Tacoma Intl,Seattle,WA,USA,47.44898194,-122.3093131,549,18,25,32,10
2016-04-25,SEA,Seattle-Tacoma Intl,Seattle,WA,USA,47.44898194,-122.3093131,549,16,37,36,26
2016-04-27,SEA,Seattle-Tacoma Intl,Seattle,WA,USA,47.44898194,-122.3093131,549,17,33,32,1
2016-04-29,SEA,Seattle-Tacoma Intl,Seattle,WA,USA,47.44898194,-122.3093131,549,13,23,32,15
2016-05-01,SEA,Seattle-Tacoma Intl,Seattle,WA,USA,47.44898194,-122.3093131,549,10,39,34,5
2016-05-03,SEA,Seattle-Tacoma Intl,Seattle,WA,USA,47.44898194,-122.3093131,549,12,26,48,16
2016-05-05,SEA,Seattle-Tacoma Intl,Seattle,WA,USA,47.44898194,-122.3093131,549,15,36,27,10
2016-05-07,SEA,Seattle-Tacoma Intl,Seattle,WA,USA,47.44898194,-122.3093131,549,13,25,41,22
2016-05-09,SEA,Seattle-Tacoma Intl,Seattle,WA,USA,47.44898194,-122.3093131,549,14,26,27,20
2016-05-11,SEA,Seattle-Tacoma Intl,Seattle,WA,USA,47.44898194,-122.3093131,549,18,35,44,21
2016-05-13,SEA,Seattle-Tacoma Intl,Seattle,WA,USA,47.44898194,-122.3093131,549,10,29,31,15
2016-05-15,SEA,Seattle-Tacoma Intl,Seattle,WA,USA,47.44898194,-122.3093131,549,13,43,26,13
2016-05-17,SEA,Seattle-Tacoma Intl,Seattle,WA,USA,47.44898194,-122.3093131,549,15,22,28,3
2016-05-19,SEA,Seattle-Tacoma Intl,Seattle,WA,USA,47.44898194,-122.3093131,549,11,23,32,13
2016-05-21,SEA,Seattle-Tacoma Intl,Seattle,WA,USA,47.44898194,-122.3093131,549,14,25,31,6
2016-05-23,SEA,Seattle-Tacoma Intl,Seattle,WA,USA,47.44898194,-122.3093131,549,18,33,37,30
2016-05-25,SEA,Seattle-Tacoma Intl,Seattle,WA,USA,47.44898194,-122.3093131,549,18,36,31,10
2016-05-27,SEA,Seattle-Tacoma Intl,Seattle,WA,USA,47.44898194,-122.3093131,549,11,29,34,21
2016-05-29,SEA,Seattle-Tacoma Intl,Seattle,WA,USA,47.44898194,-122.3093131,549,19,34,27,14
2016-06-01,SEA,Seattle-Tacoma Intl,Seattle,WA,USA,47.44898194,-122.3093131,549,12,21,27,28
2016-06-03,SEA,Seattle-Tacoma Intl,Seattle,WA,USA,47.44898194,-122.3093131,549,12,44,34,15
2016-06-05,SEA,Seattle-Tacoma Intl,Seattle,WA,USA,47.44898194,-122.3093131,549,10,43,38,29
2016-06-07,SEA,Seattle-Tacoma Intl,Seattle,WA,USA,47.44898194,-122.3093131,549,11,39,34,4
2016-06-09,SEA,Seattle-Tacoma Intl,Seattle,WA,USA,47.44898194,-122.3093131,549,17,23,28,27
2016-06-11,SEA,Seattle-Tacoma Intl,Seattle,WA,USA,47.44898194,-122.3093131,549,16,27,34,1
2016-06-13,SEA,Seattle-Tacoma Intl,Seattle,WA,USA,47.44898194,-122.3093131,549,15,31,33,26
2016-06-15,SEA,Seattle-Tacoma Intl,Seattle,WA,USA,47.44898194,-122.3093131,549,16,30,35,8
2016-06-17,SEA,Seattle-Tacoma Intl,Seattle,WA,USA,47.44898194,-122.3093131,549,12,38,44,16
2016-06-19,SEA,Seattle-Tacoma Intl,Seattle,WA,USA,47.44898194,-122.3093131,549,11,41,35,10
2016-06-21,SEA,Seattle-Tacoma Intl,Seattle,WA,USA,47.44898194,-122.3093131,549,17,30,21,23
2016-06-23,SEA,Seattle-Tacoma Intl,Seattle,WA,USA,47.44898194,-122.3093131,549,18,32,33,3
2016-06-25,SEA,Seattle-Tacoma Intl,Seattle,WA,USA,47.44898194,-122.3093131,549,10,36,21,22
2016-06-27,SEA,Seattle-Tacoma Intl,Seattle,WA,USA,47.44898194,-122.3093131,549,12,40,28,11
